Id,Label,Description,Category,AssetCode,Uniclass2015,GeometryType,Markdown
http://environment.data.gov.uk/asset-management/id/drl/Scrape,Scrape,A natural or excavated depression which stores water in winter and dries slowly over spring/summer.,http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterManagement,WP,Co_32_65_64,Polygon,A natural or excavated depression which stores water in winter and dries slowly over spring/summer.
http://environment.data.gov.uk/asset-management/id/drl/SecurityScreen,Security Screen,"A screen which prevents unauthorised access to culverts, outfalls and channels.",http://environment.data.gov.uk/asset-management/id/drl/Structure,SY,Pr_25_96_35_37,Point,"A screen which prevents unauthorised access to culverts, outfalls and channels.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-16:55:40-Security-Screen.jpg --- ALT-TEXT: An example of a Security Screen. --- CAPTION: An example of a Security Screen.]]
Security Screens are displayed in the Environment Agency's AIMS OM system as a point in the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Security_Screen.png --- ALT-TEXT: Environment Agency symbology for Security Screen. --- CAPTION: Environment Agency symbology for Security Screen.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Security Screen](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/9e2ee243-4ece-4f98-8bf5-8acfcae681dd/details)"
http://environment.data.gov.uk/asset-management/id/drl/SedimentationPond,Sedimentation Pond,"A temporary pond made by excavating natural ground, or building an embankment, or some combination of the two. Sedimentation ponds have an outlet device to dewater the pond at a rate that allows a high percentage of suspended sediment to settle out within the pond. Also known as a sediment retention pond (SRP).",http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterManagement,WE,Ss_15_95_32_85,Polygon,"A temporary pond made by excavating natural ground, or building an embankment, or some combination of the two. Sedimentation ponds have an outlet device to dewater the pond at a rate that allows a high percentage of suspended sediment to settle out within the pond. Also known as a sediment retention pond (SRP)."
http://environment.data.gov.uk/asset-management/id/drl/Shelter,Shelter,"A place giving temporary protection from the elements, e.g. Fish Huts, Animal Shelters, Bird Hides.",http://environment.data.gov.uk/asset-management/id/drl/BuildingsAndCompounds,VS,Ss_20_10_70,Point,"A place giving temporary protection from the elements, e.g. Fish Huts, Animal Shelters, Bird Hides.
Buildings can have a multitude of uses so could fit into multiple asset types. Classify according to the predominant, or most important function.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-12:59:02-Shelter.jpg --- ALT-TEXT: An example of a Shelter. --- CAPTION: An example of a Shelter.]]
Shelters are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Shelter.png --- ALT-TEXT: Environment Agency symbology for Shelter. --- CAPTION: Environment Agency symbology for Shelter.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Shelter](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/3ff363c7-521e-440d-8f1e-25ac19513983/details)"
http://environment.data.gov.uk/asset-management/id/drl/Signal,Signal,"An asset which sends signals (light, sound or radio) to ships at sea, such as fog signals or traffic control signals.",http://environment.data.gov.uk/asset-management/id/drl/AidsToNavigation,AS,Pr_40_10_90_50,Point,"An asset which sends signals (light, sound or radio) to ships at sea, such as fog signals or traffic control signals.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-11:25:52-Signal.jpg --- ALT-TEXT: An example of a Signal. --- CAPTION: An example of a Signal.]]
Signals are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Signal.png --- ALT-TEXT: Environment Agency symbology for Signal. --- CAPTION: Environment Agency symbology for Signal.]]"
http://environment.data.gov.uk/asset-management/id/drl/SimpleCulvert,Simple Culvert,"A covered channel or pipe which conveys a watercourse through an obstacle. A simple culvert has a cross section which is made of the same material throughout (for example: concrete pipe, concrete box section, brick arched).<br>There is sometimes confusion between culverts and bridges. The key test is whether a culvert inspection is required; if not the structure should be classified as a bridge.",http://environment.data.gov.uk/asset-management/id/drl/Channel,CS,En_32_95_80,Line,"A covered channel or pipe which conveys a watercourse through an obstacle such as a hill, a road or railway embankment, or under buildings. A simple culvert has a cross section which is made of the same material throughout (for example: concrete pipe, concrete box section, brick arched).
There is sometimes confusion between culverts and bridges. The key test is whether a culvert inspection is required; if not the structure should be classified as a bridge.
**Element Notes:** Where a screen is associated with a headwall it is added as a separate asset.
The height of the culvert is recorded as an attribute of the Soffit element, and is measured from the channel bed.
[[IMAGE: /asset-management/drl-app/img/2023-03-13-16:33:49-Simple-Culvert.JPG --- ALT-TEXT: A Simple Culvert (diagram). --- CAPTION: A Simple Culvert (diagram).]]
[[IMAGE: /asset-management/drl-app/img/2023-05-30-13:44:49-Simple-Culvert-photo.jpg --- ALT-TEXT: An example of a Simple Culvert. --- CAPTION: An example of a Simple Culvert.]]
Simple Culverts are displayed in the Environment Agency's AIMS OM system as a polyline showing the centre of the culverted channel.
[[IMAGE: /asset-management/drl-app/img/icons/Simple_Culvert.png --- ALT-TEXT: Environment Agency symbology for Simple Culvert. --- CAPTION: Environment Agency symbology for Simple Culvert.]]
New linear assets should be limited to the minimum of: continuous single ownership, common design or common construction length or 600m. Longer asset runs must be defined (chunked) as separate assets.
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Simple Culvert - Concrete Rectangular](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/1a92d76f-05b8-41c4-ac67-2eb4fc4e36d7/details)<br>[Simple Culvert - Concrete Rectangular Subassembly](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/32dcbe2d-df2b-409b-92ed-f57720aedf5c/details)"
http://environment.data.gov.uk/asset-management/id/drl/SiteAndAssetConditions,Site and Asset Conditions,Physical information about the project area (discovery).,http://environment.data.gov.uk/asset-management/id/drl/InformationDeliverables,A0000,PM_60_10,N/A,"**A0000**
Physical information about the project area (discovery)."
http://environment.data.gov.uk/asset-management/id/drl/SiteBasedWorks,Site-based works,"All information relating to the works carried out on site, including construction.",http://environment.data.gov.uk/asset-management/id/drl/InformationDeliverables,D0000,PM_60_10,N/A,"**D0000**
All information relating to the works carried out on site, including construction."
http://environment.data.gov.uk/asset-management/id/drl/Slipway,Slipway,A slope or ramp leading down into water (channel or sea) used for launching/landing boats.,http://environment.data.gov.uk/asset-management/id/drl/Structure,TS,SL_32_50_79,Point,"A slope or ramp leading down into water (channel or sea) used for launching/landing boats.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-16:56:39-Slipway.jpg --- ALT-TEXT: An example of a Slipway. --- CAPTION: An example of a Slipway.]]
Slipways are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Slipway.png --- ALT-TEXT: Environment Agency symbology for Slipway. --- CAPTION: Environment Agency symbology for Slipway.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Slipway](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/806dd606-a11e-44ba-9126-e927db626693/details)"
http://environment.data.gov.uk/asset-management/id/drl/SoilMoistureTube,Soil Moisture Tube,An underground device for monitoring the moisture content of the soil.,http://environment.data.gov.uk/asset-management/id/drl/Structure,SV,Pr_80_51_51_80,Point,"An underground device for monitoring the moisture content of the soil.
Soil Moisture Tubes are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/2023-03-15-11:31:02-Green-blob.JPG --- ALT-TEXT: Environment Agency symbology for Soil Moisture Tube. --- CAPTION: Environment Agency symbology for Soil Moisture Tube.]]"
http://environment.data.gov.uk/asset-management/id/drl/SolarFarm,Solar Farm,A group of photovoltaic solar panels that supply electricity to the National Grid; it does not directly supply electricity to an asset.,http://environment.data.gov.uk/asset-management/id/drl/MechanicalAndElectrical,MS,Ss_70_10_70_35,Polygon,"A group of photovoltaic solar panels that supply electricity to the National Grid; it does not directly supply electricity to an asset.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-15:27:15-Solar-Farm.jpg --- ALT-TEXT: An example of a Solar Farm. --- CAPTION: An example of a Solar Farm.]]
Solar Farms are displayed in the Environment Agency's AIMS OM system using a polygon to show the full extent of the area.
[[IMAGE: /asset-management/drl-app/img/icons/Solar_Farm.png --- ALT-TEXT: Environment Agency symbology for Solar Farm. --- CAPTION: Environment Agency symbology for Solar Farm.]]"
http://environment.data.gov.uk/asset-management/id/drl/Spillway,Spillway,"A structure designed to allow the safe, controlled overflow or release of water from a reservoir or flood storage area, or over flood defences. It allows excess water to overflow without damaging the water retaining structure (dam or flood defences). These may be linear structures, or shafts (such as bell-mouth spillways).<br>Spillways are defences in their own right. Linear spillways therefore need to snap to defences both upstream and downstream, and cannot be an additional defence parallel with a different defence type. Shaft spillways should be digitised as a line around the perimeter of the structure.",http://environment.data.gov.uk/asset-management/id/drl/Defence,DS,En_32_85_82,Line,"A structure designed to allow the safe, controlled overflow or release of water from a reservoir or flood storage area, or over flood defences. It allows excess water to overflow without damaging the water retaining structure (dam or flood defences). These may be linear structures, or shafts (such as bell-mouth spillways).<br>Spillways are defences in their own right. Linear spillways therefore need to snap to defences both upstream and downstream, and cannot be an additional defence parallel with a different defence type. Shaft spillways should be digitised as a line around the perimeter of the structure.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-14:43:34-Spillway.jpg --- ALT-TEXT: An example of a Spillway. --- CAPTION: An example of a Spillway.]]
Spillways are displayed in the Environment Agency's AIMS OM system as a polyline showing the centre of the defence.
[[IMAGE: /asset-management/drl-app/img/icons/Spillway.png --- ALT-TEXT: Environment Agency symbology for Spillway. --- CAPTION: Environment Agency symbology for Spillway.]]
New linear assets should be limited to the minimum of: continuous single ownership, common design or common construction length or 600m. Longer asset runs must be defined (chunked) as separate assets.
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Concrete Spillway](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/b0832d30-5273-4443-a3c5-6d79bc88b1aa/details)<br>[Concrete Spillway (C3D)](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/b781e824-f55c-4d28-a7a6-dac5627a6688/details)"
http://environment.data.gov.uk/asset-management/id/drl/Steps,Steps,"A series of treads and risers as an access route between two different levels (not a ladder).<br>A separate Steps asset is only to be used where the steps provide access into an open channel, over an embankment, wall or other defence. Where the steps provide access to a structure, instrument, building, etc. they should be recorded as a Treads and Risers element of the structure, instrument, building, etc.",http://environment.data.gov.uk/asset-management/id/drl/Structure,TT,Ss_35_10_25,Point,"A series of treads and risers as an access route between two different levels (not a ladder).
A separate Steps asset is only to be used where the steps provide access into an open channel, over an embankment, wall or other defence. Where the steps provide access to a structure, instrument, building, etc. they should be recorded as a Treads and Risers element of the structure, instrument, building, etc.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-16:57:32-Steps.jpg --- ALT-TEXT: An example of Steps. --- CAPTION: An example of Steps.]]
Steps are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Steps.png --- ALT-TEXT: Environment Agency symbology for Steps. --- CAPTION: Environment Agency symbology for Steps.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Steps](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/e9d45a03-4ab8-4c60-8946-5045294fe437/details)"
http://environment.data.gov.uk/asset-management/id/drl/StillingBasin,Stilling Basin,A depressed area in a channel or reservoir that is deep enough to reduce the velocity of the water before it passes further downstream.,http://environment.data.gov.uk/asset-management/id/drl/Structure,ST,En_32_85_84,Point,"A depressed area in a channel or reservoir that is deep enough to reduce the velocity of the water before it passes further downstream.
[[IMAGE: /asset-management/drl-app/img/photos/fig_28_stilling_basin.jpeg --- ALT-TEXT: Stilling Basin. --- CAPTION: Stilling Basin.]]
Stilling Basins are displayed in the Environment Agency's AIMS OM system as a point in the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Stilling_Basin.png --- ALT-TEXT: Environment Agency symbology for Stilling Basin. --- CAPTION: Environment Agency symbology for Stilling Basin.]]"
http://environment.data.gov.uk/asset-management/id/drl/StillingWell,Stilling Well,"A chamber that is connected to a water body by one or more inlets. The water level in the stilling well will rise and fall with the level in the water body, but will not be subject to the turbulence that may be present in the water body, allowing for more accurate level measurement.",http://environment.data.gov.uk/asset-management/id/drl/Structure,SI,SL_32_85_84,Point,"A chamber that is connected to a water body by one or more inlets. The water level in the stilling well will rise and fall with the level in the water body, but will not be subject to the turbulence that may be present in the water body, allowing for more accurate level measurement.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-16:59:20-Stilling-Well.JPG --- ALT-TEXT: Stilling Well (diagram). --- CAPTION: Stilling Well (diagram).]]
[[IMAGE: /asset-management/drl-app/img/2023-03-14-16:59:20-Stilling-Well-photo.jpg --- ALT-TEXT: An example of a Stilling Well. --- CAPTION: An example of a Stilling Well.]]
Stilling Wells are displayed in the Environment Agency's AIMS OM system as a point in the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Stilling_Well.png --- ALT-TEXT: Environment Agency symbology for Stilling Well. --- CAPTION: Environment Agency symbology for Stilling Well.]]"
http://environment.data.gov.uk/asset-management/id/drl/StorageLocation,Storage Location,"The location where equipment, such as temporary barriers or mobile instrumentation, is stored.",http://environment.data.gov.uk/asset-management/id/drl/BuildingsAndCompounds,VE,Co_90_50_77,Point,"The location where equipment, such as temporary barriers or mobile instrumentation, is stored.
Buildings can have a multitude of uses so could fit into multiple asset types. Classify according to the predominant, or most important function.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-12:59:46-Storage-Location.jpg --- ALT-TEXT: An example of a Storage Location. --- CAPTION: An example of a Storage Location.]]
Storage Locations are displayed in the Environment Agency's AIMS OM system as a point in the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Temporary_Barrier_Storage_Location.png --- ALT-TEXT: Environment Agency symbology for Storage Location. --- CAPTION: Environment Agency symbology for Storage Location.]]"
http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterBarrier,Surface Water Barrier,"An obstruction across an overland flow pathway to slow flow, store water and/or improve floodplain connectivity.",http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterManagement,WJ,TBC,Line,"An obstruction across an overland flow pathway to slow flow, store water and/or improve floodplain connectivity."
http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterChannel,Surface Water Channel,"A system for draining surface water through an open channel, enabling surface water runoff, stormwater runoff or subsurface water to flow away, either to a more useful area, funnelled into a receptacle, discharged into a watercourse, the sea, or run into combined sewers. This includes channels which are adjacent to carriageways which intercept and convey carriageway runoff. Channels can either be grassed or concrete, trapezoidal or c-section.",http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterManagement,WK,En_32_95_85,Line,"A system for draining surface water through an open channel, enabling surface water runoff, stormwater runoff or subsurface water to flow away, either to a more useful area, funnelled into a receptacle, discharged into a watercourse, the sea, or run into combined sewers. This includes channels which are adjacent to carriageways which intercept and convey carriageway runoff. Channels can either be grassed or concrete, trapezoidal or c-section."
http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterPipedBuriedSystem,Surface Water Piped/Buried System,"A system for draining surface and subsurface water through pipes or a buried system, enabling surface water runoff, stormwater runoff or subsurface water to flow away, either to a more useful area, funnelled into a receptacle, discharged into a watercourse, the sea, or run into combined sewers.",http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterManagement,WM,Ss_50_35_08_85,Line,"A system for draining surface and subsurface water through pipes or a buried system, enabling surface water runoff, stormwater runoff or subsurface water to flow away, either to a more useful area, funnelled into a receptacle, discharged into a watercourse, the sea, or run into combined sewers."
http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterTank,Surface Water Tank,A buried tank for collecting and storing surface water for further use or attenuation.,http://environment.data.gov.uk/asset-management/id/drl/Structure,SK,Ss_50_70_85_06,Point,"A buried tank for collecting and storing surface water for further use or attenuation.
Surface Water Tanks are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Surface_Water_Tank.png --- ALT-TEXT: Environment Agency symbology for Surface Water Tank. --- CAPTION: Environment Agency symbology for Surface Water Tank.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Underground Surface Water Tank](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/b0668aba-b8cf-44a6-9832-2cc24fd0262c/details)"
http://environment.data.gov.uk/asset-management/id/drl/Swale,Swale,"A shallow vegetated channel designed to convey, treat and/or store surface water runoff or stormwater runoff. A swale may also permit some infiltration. They may be used for the conveyance of water to pass the surface water runoff or stormwater runoff to the next stage of the treatment train and can be designed to promote infiltration where soil and groundwater conditions allow. Also known as dry swale (or enhanced swale), wet swale or conveyance and attenuation swale​.",http://environment.data.gov.uk/asset-management/id/drl/SurfaceWaterManagement,WN,Ss_50_70_85_85,Polygon,"A shallow vegetated channel designed to convey, treat and/or store surface water runoff or stormwater runoff. A swale may also permit some infiltration. They may be used for the conveyance of water to pass the surface water runoff or stormwater runoff to the next stage of the treatment train and can be designed to promote infiltration where soil and groundwater conditions allow. Also known as dry swale (or enhanced swale), wet swale or conveyance and attenuation swale​."
http://environment.data.gov.uk/asset-management/id/drl/Telecommunications,Telecommunications,"A fixed wire system that, via send and receive equipment, allows voice or data transmission from a fixed location to the receiving instrumentation. The system consists of two way communication cables and a master socket.",http://environment.data.gov.uk/asset-management/id/drl/Instruments,NL,Ss_75_10_21_88,Point,"A fixed wire system that, via send and receive equipment, allows voice or data transmission from a fixed location to the receiving instrumentation. The system consists of two way communication cables and a master socket.
Telecommunications assets are displayed in the Environment Agency's AIMS OM system as a point at the centre of the asset.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-15:17:49-Telecommunications-symbology.JPG --- ALT-TEXT: Environment Agency symbology for Telecommunications. --- CAPTION: Environment Agency symbology for Telecommunications.]]"
http://environment.data.gov.uk/asset-management/id/drl/TelemetrySystem,Telemetry System,A telemetry system communicates data from an asset to a receiving system.,http://environment.data.gov.uk/asset-management/id/drl/Instruments,NT,Ss_75_70_54_03,Point,"A telemetry system communicates data from an asset to a receiving system.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-15:11:15-Telemetry-System.jpg --- ALT-TEXT: An example of a Telemetry System. --- CAPTION: An example of a Telemetry System.]]
Telemetry Systems are displayed in the Environment Agency's AIMS OM system as a point in the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Telemetry_System.png --- ALT-TEXT: Environment Agency symbology for Telemetry System. --- CAPTION: Environment Agency symbology for Telemetry System.]]"
http://environment.data.gov.uk/asset-management/id/drl/TidalBarrier,Tidal Barrier,"A group of assets which work together in a complex to provide a barrier to tidal flooding in an estuary or bay. A tidal barrier would usually include assets such as control gates, central piers, a control building and any mechanical and electrical assets used to operate the control gates.",http://environment.data.gov.uk/asset-management/id/drl/AssetComplex,IT,Co_32_85_88,Polygon,"A group of assets which work together in a complex to provide a barrier to tidal flooding in an estuary or bay. A tidal barrier would usually include assets such as control gates, central piers, a control building and any mechanical and electrical assets used to operate the control gates.
Tidal Barrier complexes are displayed in the Environment Agency's AIMS OM system as a polygon drawn around the complex boundary.
[[IMAGE: /asset-management/drl-app/img/icons/Tidal_Barrier.png --- ALT-TEXT: Environment Agency symbology for Tidal Barrier. --- CAPTION: Environment Agency symbology for Tidal Barrier.]]"
http://environment.data.gov.uk/asset-management/id/drl/UtilityServicesCrossing,Utility Services Crossing,"A structure that spans a watercourse and allows a utility service to cross the watercourse. This can be either above (e.g. a gantry, pipe or service conduit suspended over the channel) or below the channel (e.g. a pipe or service conduit buried under the channel bed).",http://environment.data.gov.uk/asset-management/id/drl/ChannelCrossings,RU,Ss_20_10_30_65,Line,"A structure that spans a watercourse and allows a utility service to cross the watercourse. This can be either above (e.g. a gantry, pipe or service conduit suspended over the channel) or below the channel (e.g. a pipe or service conduit buried under the channel bed).
[[IMAGE: /asset-management/drl-app/img/2023-03-14-13:29:14-Utility-Services-Crossing-1.jpg --- ALT-TEXT: An example of a Utility Services Crossing. --- CAPTION: An example of a Utility Services Crossing.]]
[[IMAGE: /asset-management/drl-app/img/2023-03-14-13:29:14-Utility-Services-Crossing-2.jpg --- ALT-TEXT: A second example of a Utility Services Crossing. --- CAPTION: A second example of a Utility Services Crossing.]]
Utility Services Crossings are displayed in the Environment Agency's AIMS OM system as a polyline showing the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Utility_Service_Crossing.png --- ALT-TEXT: Environment Agency symbology for Utility Services Crossing. --- CAPTION: Environment Agency symbology for Utility Services Crossing.]]
New linear assets should be limited to the minimum of: continuous single ownership, common design or common construction length or 600m. Longer asset runs must be defined (chunked) as separate assets.
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Utility Services Crossing - Pipe](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/00faefa1-b39f-4dc6-a305-9365a7ffbfd0/details)<br>[Utility Services Crossing - Steel Lattice Girder](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/3f1e526d-922e-42e1-9e9b-25089c3ca830/details)"
http://environment.data.gov.uk/asset-management/id/drl/VehicleAccessRoad,Vehicle Access Road,A purpose built track or road that allows vehicular access to an asset or group of assets.,http://environment.data.gov.uk/asset-management/id/drl/Amenities,YA,En_80_35_01,Line,"A purpose built track or road that allows vehicular access to an asset or group of assets.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-11:50:01-Vehicle-Access-Road.jpg --- ALT-TEXT: An example of a Vehicle Access Road. --- CAPTION: An example of a Vehicle Access Road.]]
Vehicle Access Roads are displayed in the Environment Agency's AIMS OM system as a polyline showing the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Vehicle_Access_Road.png --- ALT-TEXT: Environment Agency symbology for Vehicle Access Road. --- CAPTION: Environment Agency symbology for Vehicle Access Road.]]
New linear assets should be limited to the minimum of: continuous single ownership, common design or common construction length or 600m. Longer asset runs must be defined (chunked) as separate assets."
http://environment.data.gov.uk/asset-management/id/drl/VisitorCentre,Visitor Centre,A building designed and/or used primarily as a centre for providing information and facilities to members of the public.,http://environment.data.gov.uk/asset-management/id/drl/BuildingsAndCompounds,VV,En_40_75_94,Point,"A building designed and/or used as a centre for providing information and facilities to members of the public.
Includes the structural components of the building and any integral fixtures, fittings or services that cannot be removed without cutting into the walls, ceilings or floors.
Does not include any assets or equipment that are housed or used in the building but separate to the building structure itself.
Buildings can have a multitude of uses so could fit into multiple asset types. Classify according to the predominant, or most important function.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-13:00:34-Visitor-Centre.jpg --- ALT-TEXT: An example of a Visitor Centre. --- CAPTION: An example of a Visitor Centre.]]
Visitor Centres are displayed in the Environment Agency's AIMS OM system as a point at the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Visitor_Centre.png --- ALT-TEXT: Environment Agency symbology for Visitor Centre. --- CAPTION: Environment Agency symbology for Visitor Centre.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Visitor Centre](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/d8b9ac8c-824f-46d3-8d44-c3f3a7905529/details)"
http://environment.data.gov.uk/asset-management/id/drl/VortexFlowControl,Vortex Flow Control,A flow control structure which uses a vortex flow control device to control the flow.,http://environment.data.gov.uk/asset-management/id/drl/Structure,SH,SL_32_85_94,Point,"A flow control structure which uses a vortex flow control device to control the flow.
[[IMAGE: /asset-management/drl-app/img/2023-03-14-17:00:43-Vortex-Flow-Control.JPG --- ALT-TEXT: Vortex Flow Control (diagram). --- CAPTION: Vortex Flow Control (diagram).]]
[[IMAGE: /asset-management/drl-app/img/2023-03-14-17:00:43-Vortex-Flow-Control-photo.JPG --- ALT-TEXT: An example of Vortex Flow Control. --- CAPTION: An example of Vortex Flow Control.]]
Vortex Flow Controls are displayed in the Environment Agency's AIMS OM system as a point in the centre of the structure.
[[IMAGE: /asset-management/drl-app/img/icons/Hydrobrake.png --- ALT-TEXT: Environment Agency symbology for Vortex Flow Control. --- CAPTION: Environment Agency symbology for Vortex Flow Control.]]
**Links to Environment Agency Smart Objects** (login required - request access [here](https://forms.office.com/Pages/ResponsePage.aspx?id=xNC-oldZc0-wwqgRQHWQ-6wdY5ziLmBArydQgXdTNQNUQzJESVc3NldVQlRTQTZMQU1TWEFDSENKNSQlQCN0PWcu))<br>[Vortex Flow Control](https://connect-componentscenterportal.bentley.com/project/f4e30899-4c5f-4f2a-a7d1-f08b630a72f3/components/d91427d5-05b2-4f6e-a624-1317ab5e1bf5/details)"
